1574355063 932127 224224 453991 162 13 1
1574355188 932127 224224 453991 162 13 1
1574368361 932146 224224 453991 162 13 1
1574379043 932146 224224 454175 162 13 1
1574379197 932146 224224 454175 162 13 1
1574521548 932146 224270 454175 162 13 1
1574521889 932146 224270 454175 162 13 1
1574523127 932146 224273 454175 162 13 1
1574523971 932146 224273 454175 162 13 1
1574523992 932146 224273 454175 162 13 1
1574525212 932146 224273 454179 162 13 1
1574526211 932146 224273 454189 162 13 1
1574526365 932146 224273 454198 162 13 1
1574541796 937640 224273 454198 162 13 1
1574542050 937640 224289 454198 162 13 1
1574542096 937640 224372 454198 162 13 1
1574542148 937640 224372 454198 162 13 1
1574542339 937640 224372 454198 162 13 1
1574542441 937640 224372 454198 162 13 1
1574554504 937701 224372 454198 162 13 1
1574558725 937726 224372 454198 162 13 1
1574596655 937726 224372 454198 162 13 1
1574597200 937726 224372 454198 162 13 1
1574600864 937726 224372 454230 162 13 1
1574614129 937726 224372 454249 162 13 1
1574616381 937832 224372 454249 162 13 1
1574616575 937832 224372 454249 162 13 1
1574619904 937832 224372 454249 173 13 1
1574620080 937832 224535 454249 173 13 1
1574620119 937832 224535 454249 173 13 1
1574622591 937832 224654 454249 173 13 1
1574638990 938022 224654 454249 173 13 1
1574639059 938022 224654 454249 173 13 1
1574639142 938022 224741 454249 173 13 1
1574639336 938022 224741 454249 173 13 1
1574643441 938022 224826 454249 173 13 1
1574647538 938024 224826 454249 173 13 1
1574652246 938024 224826 454249 173 13 1
1574719010 938024 224838 454249 173 13 1
1574719162 938024 224838 454249 173 13 1
1574720845 938037 224838 454249 173 13 1
1574720892 938037 224838 454249 173 13 1
1574734334 938037 224838 454249 173 13 1
